DATAFLOW,FREQ,CLIMATE_CHANGE_INDICATORS,GEO_PICT,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,ERROR_TYPE,ERROR_VAL,REPORTING_TYPE,OBS_COMMENT
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1910,-0.8,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1911,-0.6,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1912,-0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1913,-0.6,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1914,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1915,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1916,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1917,-0.9,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1918,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1919,-1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1920,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1921,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1922,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1923,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1924,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1925,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1926,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1927,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1928,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1929,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1930,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1931,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1932,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1933,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1934,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1935,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1936,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1937,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1938,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1939,-0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1940,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1941,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1942,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1943,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1944,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1945,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1946,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1947,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1948,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1949,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1950,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1951,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1952,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1953,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1954,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1955,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1956,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1957,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1958,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1959,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1960,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1961,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1962,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1963,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1964,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1965,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1966,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1967,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1968,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1969,0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1970,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1971,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1972,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1973,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1974,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1975,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1976,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1977,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1978,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1979,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1980,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1981,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1982,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1983,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1984,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1985,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1986,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1987,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1988,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1989,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1990,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1991,0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1992,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1993,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1994,0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1995,0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1996,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1997,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1998,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,1999,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2000,0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2001,0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2002,0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2003,0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2004,0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2005,0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2006,0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2007,0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2008,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2009,0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2010,0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2011,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2012,0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2013,0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2014,0.6,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2015,0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2016,0.6,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2017,0.6,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2018,0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2019,0.7,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2020,0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2021,0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2022,0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2023,0.6,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2024,0.7,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,WF,2025,0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1850,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1851,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1852,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1853,0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1854,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1855,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1856,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1857,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1858,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1859,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1860,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1861,-0.5,,CELSIUS,SE,0.2,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1862,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1863,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1864,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1865,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1866,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1867,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1868,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1869,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1870,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1871,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1872,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1873,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1874,0,,CELSIUS,SE,0.2,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1875,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1876,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1877,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1878,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1879,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1880,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1881,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1882,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1883,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1884,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1885,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1886,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1887,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1888,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1889,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1890,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1891,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1892,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1893,-0.7,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1894,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1895,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1896,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1897,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1898,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1899,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1900,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1901,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1902,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1903,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1904,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1905,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1906,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1907,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1908,-0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1909,-0.7,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1910,-0.7,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1911,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1912,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1913,-0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1914,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1915,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1916,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1917,-0.8,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1918,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1919,-0.8,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1920,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1921,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1922,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1923,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1924,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1925,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1926,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1927,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1928,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1929,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1930,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1931,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1932,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1933,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1934,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1935,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1936,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1937,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1938,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1939,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1940,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1941,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1942,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1943,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1944,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1945,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1946,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1947,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1948,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1949,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1950,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1951,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1952,0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1953,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1954,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1955,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1956,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1957,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,SST_ANOM,AS,1958,0,,CELSIUS,SE,0.1,N,
